Bike Station,Place,Place Latitude,Place Longitude,Rating,Popularity,Price
Cypress & Cornwall,Delara,49.268056,-123.156677,No rating available,No popularity available,No price available
Cypress & Cornwall,Las Margaritas,49.268201,-123.150121,No rating available,No popularity available,No price available
Cypress & Cornwall,Elysian Room,49.267038,-123.144993,No rating available,No popularity available,No price available
Cypress & Cornwall,Grapes & Soda,49.266302,-123.139578,No rating available,No popularity available,No price available
Cypress & Cornwall,The Vancouver Fish Co,49.270626,-123.13646,No rating available,No popularity available,No price available
Cypress & Cornwall,Glory Juice,49.268015,-123.154727,No rating available,No popularity available,No price available
Cypress & Cornwall,Koko Monk Chocolates,49.270796,-123.14718,No rating available,No popularity available,No price available
Cypress & Cornwall,The Boathouse Restaurant,49.274306,-123.153726,No rating available,No popularity available,No price available
Cypress & Cornwall,Starbucks,49.272855,-123.147438,No rating available,No popularity available,No price available
Cypress & Cornwall,Popina,49.273005,-123.134879,No rating available,No popularity available,No price available
Cypress & Cornwall,Carlos O'Bryan's Pub,49.265334,-123.145496,No rating available,No popularity available,No price available
Cypress & Cornwall,The Bimini Public House,49.267975,-123.150994,No rating available,No popularity available,No price available
Cypress & Cornwall,Gi Gelato & Coffee House,49.272196,-123.13408,No rating available,No popularity available,No price available
Cypress & Cornwall,Subway,49.269658,-123.145948,No rating available,No popularity available,No price available
Cypress & Cornwall,Tap & Barrel Bridges,49.27285,-123.136488,No rating available,No popularity available,No price available
Cypress & Cornwall,Blue Parrot Coffee,49.272624,-123.135577,No rating available,No popularity available,No price available
Cypress & Cornwall,Rowan's Roof,49.267984,-123.158617,No rating available,No popularity available,No price available
Cypress & Cornwall,Jitters Caffe,49.267944,-123.149531,No rating available,No popularity available,No price available
Cypress & Cornwall,Black Metal West,49.27059,-123.150812,No rating available,No popularity available,No price available
Cypress & Cornwall,Browns Socialhouse Kitsilano,49.268087,-123.157247,No rating available,No popularity available,No price available
Keefer & Princess,Phnom Penh,49.278403,-123.098188,No rating available,No popularity available,No price available
Keefer & Princess,Oyster Express,49.279309,-123.097372,No rating available,No popularity available,No price available
Keefer & Princess,Bao Bei,49.279609,-123.100805,No rating available,No popularity available,No price available
Keefer & Princess,Pizzeria Farina,49.276561,-123.10014,No rating available,No popularity available,No price available
Keefer & Princess,Keefer Bar,49.279619,-123.101293,No rating available,No popularity available,No price available
Keefer & Princess,Ask for Luigi,49.284215,-123.097709,No rating available,No popularity available,No price available
Keefer & Princess,Finch's Market,49.278582,-123.093335,No rating available,No popularity available,No price available
Keefer & Princess,Belgard Kitchen,49.284281,-123.095524,No rating available,No popularity available,No price available
Keefer & Princess,Strathcona Beer Co,49.2814,-123.085056,No rating available,No popularity available,No price available
Keefer & Princess,Kissa Tanto,49.28055,-123.098127,No rating available,No popularity available,No price available
Keefer & Princess,Mello,49.280489,-123.098771,No rating available,No popularity available,No price available
Keefer & Princess,Dosanko,49.282756,-123.092067,No rating available,No popularity available,No price available
Keefer & Princess,Salt Tasting Room,49.280282,-123.098881,No rating available,No popularity available,No price available
Keefer & Princess,La Casa Gelato,49.276991,-123.081598,No rating available,No popularity available,No price available
Keefer & Princess,Alibi Room,49.284288,-123.10023,No rating available,No popularity available,No price available
Keefer & Princess,Birds & the Beets,49.283383,-123.10283,No rating available,No popularity available,No price available
Keefer & Princess,Creekside Park,49.274585,-123.102893,No rating available,No popularity available,No price available
Keefer & Princess,Torafuku,49.275928,-123.0996,No rating available,No popularity available,No price available
Keefer & Princess,Chinatown BBQ,49.280546,-123.101453,No rating available,No popularity available,No price available
Keefer & Princess,Propaganda Coffee,49.280499,-123.099259,No rating available,No popularity available,No price available
Keefer & Princess,Juke,49.279372,-123.100298,No rating available,No popularity available,No price available
Keefer & Princess,Deacon's Corner,49.283866,-123.09987,No rating available,No popularity available,No price available
Keefer & Princess,Wilder Snail,49.279398,-123.087482,No rating available,No popularity available,No price available
Keefer & Princess,Bodega on Main,49.275439,-123.099639,No rating available,No popularity available,No price available
Keefer & Princess,Brickhouse Late Nite Bistro & Bar,49.277848,-123.09952,No rating available,No popularity available,No price available
Keefer & Princess,New Town Bakery & Restaurant,49.280309,-123.100946,No rating available,No popularity available,No price available
Keefer & Princess,American Hotel,49.276324,-123.099634,No rating available,No popularity available,No price available
Keefer & Princess,Pink Pearl Chinese Seafood Restaurant,49.280677,-123.080369,No rating available,No popularity available,No price available
Keefer & Princess,The Ramen Butcher,49.278661,-123.098778,No rating available,No popularity available,No price available
Keefer & Princess,Upstairs at Campagnolo,49.275382,-123.099635,No rating available,No popularity available,No price available
Keefer & Princess,Prototype Coffee Inc,49.281214,-123.085202,No rating available,No popularity available,No price available
Keefer & Princess,The Heatley,49.28101,-123.089728,No rating available,No popularity available,No price available
Keefer & Princess,Luppolo Brewing Co,49.276934,-123.080701,No rating available,No popularity available,No price available
Keefer & Princess,The Emerald,49.279706,-123.097406,No rating available,No popularity available,No price available
Keefer & Princess,Pat's Pub & Brewhouse,49.281409,-123.095117,No rating available,No popularity available,No price available
Keefer & Princess,Hogan's Alley Cafe,49.27776,-123.09716,No rating available,No popularity available,No price available
Keefer & Princess,Fat Mao Noodles,49.278692,-123.099348,No rating available,No popularity available,No price available
Keefer & Princess,Starbucks,49.271053,-123.087585,No rating available,No popularity available,No price available
Keefer & Princess,Starbucks,49.282677,-123.085732,No rating available,No popularity available,No price available
Keefer & Princess,Boss Bakery & Restaurant,49.279938,-123.099454,No rating available,No popularity available,No price available
Keefer & Princess,Floata Seafood Restaurant 富大海鮮酒家,49.278996,-123.10124,No rating available,No popularity available,No price available
Keefer & Princess,Tim Hortons,49.279279,-123.099479,No rating available,No popularity available,No price available
Keefer & Princess,Kam Wai Dim Sum,49.280576,-123.098454,No rating available,No popularity available,No price available
Keefer & Princess,Jade Dynasty Restaurant,49.280572,-123.100887,No rating available,No popularity available,No price available
Keefer & Princess,Benny's Market,49.277382,-123.091854,No rating available,No popularity available,No price available
Keefer & Princess,London Pub,49.278471,-123.099573,No rating available,No popularity available,No price available
Keefer & Princess,Kahve & Chai,49.281797,-123.087767,No rating available,No popularity available,No price available
Keefer & Princess,The Garden Strathcona,49.280813,-123.085817,No rating available,No popularity available,No price available
Keefer & Princess,Barbara,49.280545,-123.096991,No rating available,No popularity available,No price available
Keefer & Princess,Fluffy Kittens Ice Cream Parlour,49.279196,-123.097363,No rating available,No popularity available,No price available
Bidwell & Burnaby,The Inukshuk,49.284303,-123.143552,No rating available,No popularity available,No price available
Bidwell & Burnaby,Cactus Club Cafe,49.28666,-123.14278,No rating available,No popularity available,No price available
Bidwell & Burnaby,CRAFT Beer Market English Bay,49.286629,-123.14221,No rating available,No popularity available,No price available
Bidwell & Burnaby,Delany's Coffee House,49.288307,-123.140488,No rating available,No popularity available,No price available
Bidwell & Burnaby,Legendary Noodle House,49.288425,-123.139849,No rating available,No popularity available,No price available
Bidwell & Burnaby,Red Umbrella Cafe,49.286418,-123.140245,No rating available,No popularity available,No price available
Bidwell & Burnaby,Kingyo Izakaya 金魚居酒屋,49.290643,-123.136956,No rating available,No popularity available,No price available
Bidwell & Burnaby,Greenhorn Cafe,49.286624,-123.133935,No rating available,No popularity available,No price available
Bidwell & Burnaby,Peaked Pies,49.28964,-123.138493,No rating available,No popularity available,No price available
Bidwell & Burnaby,Cardero Bottega,49.287092,-123.135598,No rating available,No popularity available,No price available
Bidwell & Burnaby,Score on Davie,49.282285,-123.134538,No rating available,No popularity available,No price available
Bidwell & Burnaby,Starbucks,49.287236,-123.141532,No rating available,No popularity available,No price available
Bidwell & Burnaby,Guu with Garlic,49.290278,-123.133923,No rating available,No popularity available,No price available
Bidwell & Burnaby,Tavola,49.291843,-123.135761,No rating available,No popularity available,No price available
Bidwell & Burnaby,Saku,49.291333,-123.134825,No rating available,No popularity available,No price available
Bidwell & Burnaby,Ramen Danbo - Robson,49.287499,-123.12898,No rating available,No popularity available,No price available
Bidwell & Burnaby,The Park at English Bay,49.286922,-123.140937,No rating available,No popularity available,No price available
Bidwell & Burnaby,Pappa Roti,49.28892,-123.13113,No rating available,No popularity available,No price available
Bidwell & Burnaby,La Belle Patate,49.282095,-123.133548,No rating available,No popularity available,No price available
Bidwell & Burnaby,Marble Slab Creamery,49.287329,-123.141459,No rating available,No popularity available,No price available
Bidwell & Burnaby,Nero Belgian Waffle Bar,49.290654,-123.133874,No rating available,No popularity available,No price available
Bidwell & Burnaby,Marutama Ra-men,49.290515,-123.133538,No rating available,No popularity available,No price available
Bidwell & Burnaby,Melriches Coffeehouse,49.282224,-123.134289,No rating available,No popularity available,No price available
Bidwell & Burnaby,Sylvia's Bar,49.288559,-123.142618,No rating available,No popularity available,No price available
Bidwell & Burnaby,Zakkushi Japanese Restaurant,49.291138,-123.136268,No rating available,No popularity available,No price available
Bidwell & Burnaby,Kosoo Restaurant,49.289064,-123.132602,No rating available,No popularity available,No price available
Bidwell & Burnaby,Matchstick,49.282738,-123.134576,No rating available,No popularity available,No price available
Bidwell & Burnaby,Stepho's Souvlaki Greek Taverna,49.280705,-123.131969,No rating available,No popularity available,No price available
Bidwell & Burnaby,Cora Breakfast & Lunch,49.287551,-123.129634,No rating available,No popularity available,No price available
Bidwell & Burnaby,Samurai Japanese Restaurant,49.28053,-123.131711,No rating available,No popularity available,No price available
Bidwell & Burnaby,Ukrainian Village Restaurant,49.291374,-123.135883,No rating available,No popularity available,No price available
Bidwell & Burnaby,Thai Basil Restaurant,49.280355,-123.131452,No rating available,No popularity available,No price available
Bidwell & Burnaby,Menya Itto,49.288683,-123.130623,No rating available,No popularity available,No price available
Bidwell & Burnaby,Blenz Coffee,49.290242,-123.137571,No rating available,No popularity available,No price available
Bidwell & Burnaby,Viet Sub,49.290103,-123.133665,No rating available,No popularity available,No price available
Bidwell & Burnaby,Cazba Restaurant,49.280613,-123.13115,No rating available,No popularity available,No price available
Bidwell & Burnaby,Timber,49.286953,-123.129015,No rating available,No popularity available,No price available
Bidwell & Burnaby,Shamrock Alley,49.287288,-123.141293,No rating available,No popularity available,No price available
Bidwell & Burnaby,Akira Sushi,49.288636,-123.140029,No rating available,No popularity available,No price available
Bidwell & Burnaby,The Calling Public House,49.287036,-123.141839,No rating available,No popularity available,No price available
Bidwell & Burnaby,Gurkha Himalayan Kitchen,49.281122,-123.132086,No rating available,No popularity available,No price available
Bidwell & Burnaby,Starbucks,49.280401,-123.13097,No rating available,No popularity available,No price available
Bidwell & Burnaby,Stanley Park Brewing Restaurant & Brewpub,49.292295,-123.146508,No rating available,No popularity available,No price available
Bidwell & Burnaby,A&W Restaurant,49.28964,-123.138493,No rating available,No popularity available,No price available
Bidwell & Burnaby,Banana Leaf,49.291374,-123.13499,No rating available,No popularity available,No price available
Bidwell & Burnaby,Pumpjack Pub,49.281472,-123.132602,No rating available,No popularity available,No price available
Bidwell & Burnaby,Olympia Restaurant,49.289408,-123.138229,No rating available,No popularity available,No price available
Bidwell & Burnaby,Mo-Mo Sushi House,49.290288,-123.134411,No rating available,No popularity available,No price available
Bidwell & Burnaby,Tim Hortons,49.289295,-123.139112,No rating available,No popularity available,No price available
Bidwell & Burnaby,Coco Rico Cafe,49.28683,-123.128517,No rating available,No popularity available,No price available
11th & Kingsway,AJ's Brooklyn Pizza Joint,49.262989,-123.098175,No rating available,No popularity available,No price available
11th & Kingsway,49th Parallel Coffee Roast,49.259164,-123.100851,No rating available,No popularity available,No price available
11th & Kingsway,33 Acres Brewing Co,49.263877,-123.105307,No rating available,No popularity available,No price available
11th & Kingsway,The Federal Store,49.261909,-123.103193,No rating available,No popularity available,No price available
11th & Kingsway,Toshi Sushi,49.256698,-123.101858,No rating available,No popularity available,No price available
11th & Kingsway,12 Kings Pub,49.260337,-123.096652,No rating available,No popularity available,No price available
11th & Kingsway,Cartems Donuterie,49.265642,-123.100591,No rating available,No popularity available,No price available
11th & Kingsway,Elysian Coffee,49.264531,-123.105038,No rating available,No popularity available,No price available
11th & Kingsway,The Gluten Free Epicurean,49.257337,-123.090395,No rating available,No popularity available,No price available
11th & Kingsway,Les Faux Bourgeois,49.257306,-123.089824,No rating available,No popularity available,No price available
11th & Kingsway,Osteria Savio Volpe,49.257425,-123.09097,No rating available,No popularity available,No price available
11th & Kingsway,Fox Cabaret,49.264298,-123.101206,No rating available,No popularity available,No price available
11th & Kingsway,Anh and Chi,49.255019,-123.100904,No rating available,No popularity available,No price available
11th & Kingsway,Hime Japanese Restaurant,49.262963,-123.09874,No rating available,No popularity available,No price available
11th & Kingsway,Matchstick Coffee,49.257296,-123.090229,No rating available,No popularity available,No price available
11th & Kingsway,Brassneck Brewery,49.265811,-123.100605,No rating available,No popularity available,No price available
11th & Kingsway,Ignite Pizzeria,49.262233,-123.100706,No rating available,No popularity available,No price available
11th & Kingsway,Main Street Brewing Co,49.264745,-123.099216,No rating available,No popularity available,No price available
11th & Kingsway,Earnest Ice Cream,49.268876,-123.102894,No rating available,No popularity available,No price available
11th & Kingsway,Burdock & Co,49.260915,-123.100756,No rating available,No popularity available,No price available
11th & Kingsway,Modus Coffee,49.263182,-123.107195,No rating available,No popularity available,No price available
11th & Kingsway,R & B Brewing Inc,49.26727,-123.103568,No rating available,No popularity available,No price available
11th & Kingsway,Sal y Limon,49.256878,-123.08922,No rating available,No popularity available,No price available
11th & Kingsway,Pure Bread,49.266631,-123.104568,No rating available,No popularity available,No price available
11th & Kingsway,Milano Coffee,49.263724,-123.108701,No rating available,No popularity available,No price available
11th & Kingsway,Uncle Abe's,49.258129,-123.100925,No rating available,No popularity available,No price available
11th & Kingsway,Sing Sing Beer Bar,49.260652,-123.100815,No rating available,No popularity available,No price available
11th & Kingsway,Nemesis Coffee,49.267091,-123.092602,No rating available,No popularity available,No price available
11th & Kingsway,Sushi Hil,49.255379,-123.101015,No rating available,No popularity available,No price available
11th & Kingsway,33 Brewing Experiment,49.263903,-123.105634,No rating available,No popularity available,No price available
11th & Kingsway,Kranky Cafe,49.267206,-123.09975,No rating available,No popularity available,No price available
11th & Kingsway,Fife Bakery,49.268088,-123.10307,No rating available,No popularity available,No price available
11th & Kingsway,Narrow Lounge,49.268334,-123.100495,No rating available,No popularity available,No price available
11th & Kingsway,Faculty Brewing Co,49.268552,-123.104488,No rating available,No popularity available,No price available
11th & Kingsway,JJ Bean Coffee Roasters,49.258242,-123.100935,No rating available,No popularity available,No price available
11th & Kingsway,Electric Bicycle Brewing,49.267115,-123.104285,No rating available,No popularity available,No price available
11th & Kingsway,Colony Bar Main Street,49.258994,-123.100836,No rating available,No popularity available,No price available
11th & Kingsway,Red Truck Beer,49.268585,-123.097272,No rating available,No popularity available,No price available
11th & Kingsway,The General Public,49.255843,-123.101541,No rating available,No popularity available,No price available
11th & Kingsway,Nirvana Restaurant,49.264411,-123.101216,No rating available,No popularity available,No price available
11th & Kingsway,Tacofino Ocho,49.266312,-123.104622,No rating available,No popularity available,No price available
11th & Kingsway,Forecast Coffee,49.258541,-123.100798,No rating available,No popularity available,No price available
11th & Kingsway,Gene Coffeebar,49.263721,-123.100671,No rating available,No popularity available,No price available
11th & Kingsway,Argo Cafe,49.268608,-123.104493,No rating available,No popularity available,No price available
11th & Kingsway,Lucy's Eastside Diner,49.260971,-123.100761,No rating available,No popularity available,No price available
11th & Kingsway,Bells and Whistles,49.255678,-123.089524,No rating available,No popularity available,No price available
11th & Kingsway,Caffe Barney,49.262516,-123.10073,No rating available,No popularity available,No price available
11th & Kingsway,Pho Long Restaurant,49.254901,-123.090188,No rating available,No popularity available,No price available
11th & Kingsway,Como Taperia,49.264715,-123.100431,No rating available,No popularity available,No price available
11th & Kingsway,Vera's Burger Shack,49.259015,-123.100919,No rating available,No popularity available,No price available
Pender & Burrard,Koffie,49.287035,-123.11953,No rating available,No popularity available,No price available
Pender & Burrard,Cactus Club Cafe,49.289603,-123.118045,No rating available,No popularity available,No price available
Pender & Burrard,Cactus Club Cafe Bentall 5,49.285532,-123.118834,No rating available,No popularity available,No price available
Pender & Burrard,49th Parallel Café & Lucky's Doughnuts - THURLOW,49.286052,-123.122935,No rating available,No popularity available,No price available
Pender & Burrard,Tap & Barrel,49.289881,-123.116933,No rating available,No popularity available,No price available
Pender & Burrard,Hawksworth Restaurant,49.283302,-123.11938,No rating available,No popularity available,No price available
Pender & Burrard,Breka Bakery & Café,49.285619,-123.114947,No rating available,No popularity available,No price available
Pender & Burrard,JOEY Bentall One,49.286469,-123.118589,No rating available,No popularity available,No price available
Pender & Burrard,Thierry,49.284766,-123.122662,No rating available,No popularity available,No price available
Pender & Burrard,The Keg Steakhouse + Bar,49.283447,-123.116466,No rating available,No popularity available,No price available
Pender & Burrard,Gotham Steakhouse & Cocktail Bar,49.282814,-123.115925,No rating available,No popularity available,No price available
Pender & Burrard,Miku,49.286766,-123.112205,No rating available,No popularity available,No price available
Pender & Burrard,Joe Fortes Seafood & Chop House,49.284956,-123.124545,No rating available,No popularity available,No price available
Pender & Burrard,Coast Restaurant,49.284719,-123.123145,No rating available,No popularity available,No price available
Pender & Burrard,The Poke Guy,49.283786,-123.112032,No rating available,No popularity available,No price available
Pender & Burrard,Le Crocodile Restaurant,49.282578,-123.125234,No rating available,No popularity available,No price available
Pender & Burrard,Steamworks Brewing Co,49.284949,-123.110915,No rating available,No popularity available,No price available
Pender & Burrard,Konbiniya,49.286326,-123.127825,No rating available,No popularity available,No price available
Pender & Burrard,De Dutch Vancouver Convention Centre,49.290087,-123.11687,No rating available,No popularity available,No price available
Pender & Burrard,Trees Organic Coffee,49.284816,-123.114392,No rating available,No popularity available,No price available
Pender & Burrard,Palate Kitchen,49.286535,-123.115512,No rating available,No popularity available,No price available
Pender & Burrard,Notch8 Restaurant,49.283844,-123.120961,No rating available,No popularity available,No price available
Pender & Burrard,Breka Bakery & Cafe,49.285765,-123.127128,No rating available,No popularity available,No price available
Pender & Burrard,Guu,49.284107,-123.125364,No rating available,No popularity available,No price available
Pender & Burrard,Revolver,49.283261,-123.109473,No rating available,No popularity available,No price available
Pender & Burrard,Cafe Medina,49.280498,-123.116863,No rating available,No popularity available,No price available
Pender & Burrard,La Taqueria,49.282983,-123.110585,No rating available,No popularity available,No price available
Pender & Burrard,Ramen Danbo - Robson,49.287499,-123.12898,No rating available,No popularity available,No price available
Pender & Burrard,Tableau Bar Bistro,49.287591,-123.123553,No rating available,No popularity available,No price available
Pender & Burrard,Timbertrain Coffee Roasters,49.283744,-123.109189,No rating available,No popularity available,No price available
Pender & Burrard,Diva at the Met,49.28388,-123.118206,No rating available,No popularity available,No price available
Pender & Burrard,Boulevard Kitchen & Oyster Bar,49.283021,-123.123893,No rating available,No popularity available,No price available
Pender & Burrard,Nemesis Coffee,49.282787,-123.110244,No rating available,No popularity available,No price available
Pender & Burrard,Bel Cafe,49.283302,-123.11938,No rating available,No popularity available,No price available
Pender & Burrard,Moose's Down Under,49.285558,-123.116483,No rating available,No popularity available,No price available
Pender & Burrard,The Magnet,49.282484,-123.111029,No rating available,No popularity available,No price available
Pender & Burrard,JOEY Burrard,49.282707,-123.123298,No rating available,No popularity available,No price available
Pender & Burrard,Cardero's Restaurant & Marine Pub,49.291554,-123.127461,No rating available,No popularity available,No price available
Pender & Burrard,Japadog,49.280189,-123.118297,No rating available,No popularity available,No price available
Pender & Burrard,The Butcher & Bullock,49.28617,-123.116941,No rating available,No popularity available,No price available
Pender & Burrard,Earl's Restaurant,49.285939,-123.126494,No rating available,No popularity available,No price available
Pender & Burrard,Mahony & Sons Burrard Landing,49.28932,-123.114451,No rating available,No popularity available,No price available
Pender & Burrard,Homer St. Cafe and Bar,49.278455,-123.11823,No rating available,No popularity available,No price available
Pender & Burrard,Jam Cafe,49.280306,-123.109627,No rating available,No popularity available,No price available
Pender & Burrard,Malone's,49.284039,-123.114163,No rating available,No popularity available,No price available
Pender & Burrard,Brass Fish Tavern,49.287323,-123.117121,No rating available,No popularity available,No price available
Pender & Burrard,Pallet Coffee Roasters,49.279891,-123.123788,No rating available,No popularity available,No price available
Pender & Burrard,Vancouver Marriott Pinnacle Downtown Hotel Concierge Lounge,49.287977,-123.120422,No rating available,No popularity available,No price available
Pender & Burrard,JINYA Ramen Bar - Vancouver Downtown,49.280369,-123.117907,No rating available,No popularity available,No price available
Pender & Burrard,Dublin Calling,49.280066,-123.121369,No rating available,No popularity available,No price available
Columbia & 1st,Nook,49.269521,-123.109276,No rating available,No popularity available,No price available
Columbia & 1st,JJ Bean Coffee Roasters,49.270118,-123.109002,No rating available,No popularity available,No price available
Columbia & 1st,Terra Breads,49.271451,-123.107006,No rating available,No popularity available,No price available
Columbia & 1st,CRAFT Beer Market Vancouver,49.270591,-123.106447,No rating available,No popularity available,No price available
Columbia & 1st,Earnest Ice Cream,49.268876,-123.102894,No rating available,No popularity available,No price available
Columbia & 1st,Gusto a Taste of Italy,49.271332,-123.105861,No rating available,No popularity available,No price available
Columbia & 1st,Faculty Brewing Co,49.268552,-123.104488,No rating available,No popularity available,No price available
Columbia & 1st,R & B Brewing Inc,49.26727,-123.103568,No rating available,No popularity available,No price available
Columbia & 1st,Pure Bread,49.266631,-123.104568,No rating available,No popularity available,No price available
Columbia & 1st,33 Acres Brewing Co,49.263877,-123.105307,No rating available,No popularity available,No price available
Columbia & 1st,Elysian Coffee,49.264531,-123.105038,No rating available,No popularity available,No price available
Columbia & 1st,Creekside Park,49.274585,-123.102893,No rating available,No popularity available,No price available
Columbia & 1st,Milano Coffee,49.263724,-123.108701,No rating available,No popularity available,No price available
Columbia & 1st,Fife Bakery,49.268088,-123.10307,No rating available,No popularity available,No price available
Columbia & 1st,Honey Salt,49.275175,-123.11284,No rating available,No popularity available,No price available
Columbia & 1st,Passione Gelato,49.275818,-123.113868,No rating available,No popularity available,No price available
Columbia & 1st,Tractor Foods - Olympic Village,49.269535,-123.102869,No rating available,No popularity available,No price available
Columbia & 1st,Caffe Cittadella,49.26473,-123.116978,No rating available,No popularity available,No price available
Columbia & 1st,Electric Bicycle Brewing,49.267115,-123.104285,No rating available,No popularity available,No price available
Columbia & 1st,Modus Coffee,49.263182,-123.107195,No rating available,No popularity available,No price available
Columbia & 1st,Cartems Donuterie,49.265642,-123.100591,No rating available,No popularity available,No price available
Columbia & 1st,OEB Breakfast Co,49.273374,-123.119419,No rating available,No popularity available,No price available
Columbia & 1st,Marulilu Cafe,49.263328,-123.11402,No rating available,No popularity available,No price available
Columbia & 1st,Narrow Lounge,49.268334,-123.100495,No rating available,No popularity available,No price available
Columbia & 1st,Brassneck Brewery,49.265811,-123.100605,No rating available,No popularity available,No price available
Columbia & 1st,Rogers Arena,49.277856,-123.108688,No rating available,No popularity available,No price available
Columbia & 1st,Solly's Bagelry,49.264703,-123.112191,No rating available,No popularity available,No price available
Columbia & 1st,Rogue Kitchen & Wetbar,49.263123,-123.117652,No rating available,No popularity available,No price available
Columbia & 1st,Amato Gelato Cafe,49.270065,-123.102995,No rating available,No popularity available,No price available
Columbia & 1st,Elysian Coffee Broadway,49.263077,-123.117243,No rating available,No popularity available,No price available
Columbia & 1st,Tap & Barrel,49.271827,-123.106065,No rating available,No popularity available,No price available
Columbia & 1st,Angus T,49.275871,-123.119875,No rating available,No popularity available,No price available
Columbia & 1st,33 Brewing Experiment,49.263903,-123.105634,No rating available,No popularity available,No price available
Columbia & 1st,Fox Cabaret,49.264298,-123.101206,No rating available,No popularity available,No price available
Columbia & 1st,Argo Cafe,49.268608,-123.104493,No rating available,No popularity available,No price available
Columbia & 1st,Kranky Cafe,49.267206,-123.09975,No rating available,No popularity available,No price available
Columbia & 1st,Tacofino Ocho,49.266312,-123.104622,No rating available,No popularity available,No price available
Columbia & 1st,Main Street Brewing Co,49.264745,-123.099216,No rating available,No popularity available,No price available
Columbia & 1st,The Wicklow Pub,49.268684,-123.118613,No rating available,No popularity available,No price available
Columbia & 1st,Red Truck Beer,49.268585,-123.097272,No rating available,No popularity available,No price available
Columbia & 1st,Boston Pizza,49.277218,-123.11415,No rating available,No popularity available,No price available
Columbia & 1st,Terry Fox Plaza,49.27572,-123.112805,No rating available,No popularity available,No price available
Columbia & 1st,Mahony & Sons,49.26908,-123.118647,No rating available,No popularity available,No price available
Columbia & 1st,Bodega on Main,49.275439,-123.099639,No rating available,No popularity available,No price available
Columbia & 1st,Big Rock Brewery Ltd,49.267411,-123.111042,No rating available,No popularity available,No price available
Columbia & 1st,JW Marriott Executive Lounge,49.275375,-123.112532,No rating available,No popularity available,No price available
Columbia & 1st,Starbucks,49.269499,-123.102947,No rating available,No popularity available,No price available
Columbia & 1st,Upstairs at Campagnolo,49.275382,-123.099635,No rating available,No popularity available,No price available
Columbia & 1st,Ophelia,49.269552,-123.108061,No rating available,No popularity available,No price available
Columbia & 1st,Rocanini Coffee Roasters,49.276941,-123.115262,No rating available,No popularity available,No price available
Melville & Bute,49th Parallel Café & Lucky's Doughnuts - THURLOW,49.286052,-123.122935,No rating available,No popularity available,No price available
Melville & Bute,Joe Fortes Seafood & Chop House,49.284956,-123.124545,No rating available,No popularity available,No price available
Melville & Bute,Konbiniya,49.286326,-123.127825,No rating available,No popularity available,No price available
Melville & Bute,Tableau Bar Bistro,49.287591,-123.123553,No rating available,No popularity available,No price available
Melville & Bute,Ramen Danbo - Robson,49.287499,-123.12898,No rating available,No popularity available,No price available
Melville & Bute,Thierry,49.284766,-123.122662,No rating available,No popularity available,No price available
Melville & Bute,Breka Bakery & Cafe,49.285765,-123.127128,No rating available,No popularity available,No price available
Melville & Bute,Koffie,49.287035,-123.11953,No rating available,No popularity available,No price available
Melville & Bute,Coast Restaurant,49.284719,-123.123145,No rating available,No popularity available,No price available
Melville & Bute,Guu,49.284107,-123.125364,No rating available,No popularity available,No price available
Melville & Bute,Cactus Club Cafe,49.289603,-123.118045,No rating available,No popularity available,No price available
Melville & Bute,Le Crocodile Restaurant,49.282578,-123.125234,No rating available,No popularity available,No price available
Melville & Bute,Hawksworth Restaurant,49.283302,-123.11938,No rating available,No popularity available,No price available
Melville & Bute,Cardero's Restaurant & Marine Pub,49.291554,-123.127461,No rating available,No popularity available,No price available
Melville & Bute,Tap & Barrel,49.289881,-123.116933,No rating available,No popularity available,No price available
Melville & Bute,Cactus Club Cafe Bentall 5,49.285532,-123.118834,No rating available,No popularity available,No price available
Melville & Bute,Earl's Restaurant,49.285939,-123.126494,No rating available,No popularity available,No price available
Melville & Bute,Boulevard Kitchen & Oyster Bar,49.283021,-123.123893,No rating available,No popularity available,No price available
Melville & Bute,Gotham Steakhouse & Cocktail Bar,49.282814,-123.115925,No rating available,No popularity available,No price available
Melville & Bute,The Keg Steakhouse + Bar,49.283447,-123.116466,No rating available,No popularity available,No price available
Melville & Bute,Fairmont Waterfront,49.287101,-123.113775,No rating available,No popularity available,No price available
Melville & Bute,Breka Bakery & Café,49.285619,-123.114947,No rating available,No popularity available,No price available
Melville & Bute,Greenhorn Cafe,49.286624,-123.133935,No rating available,No popularity available,No price available
Melville & Bute,Notch8 Restaurant,49.283844,-123.120961,No rating available,No popularity available,No price available
Melville & Bute,JOEY Burrard,49.282707,-123.123298,No rating available,No popularity available,No price available
Melville & Bute,JOEY Bentall One,49.286469,-123.118589,No rating available,No popularity available,No price available
Melville & Bute,Miku,49.286766,-123.112205,No rating available,No popularity available,No price available
Melville & Bute,Kingyo Izakaya 金魚居酒屋,49.290643,-123.136956,No rating available,No popularity available,No price available
Melville & Bute,Cafe Medina,49.280498,-123.116863,No rating available,No popularity available,No price available
Melville & Bute,De Dutch Vancouver Convention Centre,49.290087,-123.11687,No rating available,No popularity available,No price available
Melville & Bute,The Poke Guy,49.283786,-123.112032,No rating available,No popularity available,No price available
Melville & Bute,Score on Davie,49.282285,-123.134538,No rating available,No popularity available,No price available
Melville & Bute,Steamworks Brewing Co,49.284949,-123.110915,No rating available,No popularity available,No price available
