Bike Station,Place,Place Latitude,Place Longitude,Rating,Review Count,Price
Spyglass & Seawall,Medina Cafe,49.2804429972571,-123.117036269849,4.2,2741,$$
Spyglass & Seawall,Dovetail,49.27599363324675,-123.120331,4.1,27,No price available
Spyglass & Seawall,Seaport City Seafood Restaurant,49.263921119674905,-123.115152,4.2,73,$$$
Spyglass & Seawall,The Parlour,49.276835,-123.120221,3.9,492,$$
Spyglass & Seawall,Nuba in Yaletown,49.27592284071101,-123.1245237819059,4.0,121,$$
Spyglass & Seawall,The Flying Pig - Village,49.2694549333199,-123.10744805094537,3.3,221,$$
Spyglass & Seawall,Nero Waffles,49.27834403099929,-123.122044653573,4.4,572,$$
Spyglass & Seawall,VeganZza Pizza,49.27491,-123.11559,4.0,1,No price available
Spyglass & Seawall,The Greek By Anatoli - Broadway,49.26283913055831,-123.11245392872092,4.4,12,No price available
Spyglass & Seawall,The Farmhouse,49.26185879464837,-123.09710762514682,4.2,30,No price available
Spyglass & Seawall,Sooda Korean BBQ,49.282678,-123.106049,4.6,45,No price available
Spyglass & Seawall,La Taqueria Pinche Taco Shop,49.263617,-123.112593,4.2,706,$$
Spyglass & Seawall,The Mexican Antojitos Y Cantina,49.2787726,-123.1240268,4.3,423,$$
Spyglass & Seawall,Artigiano Bar - Roundhouse,49.27328940022715,-123.1207515,4.0,1,No price available
Keefer & Hawks,Phnom Penh,49.278431,-123.098205,4.2,1817,$$
Keefer & Hawks,Ask For Luigi,49.2844485,-123.0976786,4.1,552,$$
Keefer & Hawks,Pho Khanh Express,49.28121,-123.082652,5.0,1,No price available
Keefer & Hawks,La Cerveceria Astilleros,49.277909,-123.098848,5.0,2,No price available
Keefer & Hawks,The Darkside,49.277937,-123.098943,4.7,3,No price available
Keefer & Hawks,The Mackenzie Room,49.2832349,-123.0948578,4.5,209,$$$$
Keefer & Hawks,Dosanko,49.28278,-123.09194,3.9,111,$$
Keefer & Hawks,The Garden Strathcona,49.28076,-123.08563,4.7,42,No price available
Keefer & Hawks,Lunch Lady,49.27497,-123.06915,4.1,269,$$
Keefer & Hawks,Sopra Sotto,49.2711051,-123.0694651,4.0,156,$$
Keefer & Hawks,Cuchillo,49.283262611469,-123.098110155039,4.1,307,$$
Keefer & Hawks,The Heatley,49.2810155,-123.089733,3.1,63,$$
Keefer & Hawks,Sooda Korean BBQ,49.282678,-123.106049,4.6,45,No price available
Keefer & Hawks,Takenaka,49.2783093,-123.0755801,4.3,101,$$
Keefer & Hawks,S2 Cafe House,49.2807503,-123.0853195,3.8,11,$
Keefer & Hawks,Caffe La Tana,49.2788597356837,-123.070581380828,4.5,51,No price available
Keefer & Hawks,Cozen,49.2715238,-123.0697249,4.6,23,No price available
Keefer & Hawks,Sing Sing,49.2741085,-123.0698051,4.2,6,No price available
Keefer & Hawks,Pho Jade,49.2812123,-123.0826289,5.0,1,No price available
Keefer & Hawks,Kin Kao Thai Kitchen,49.276516,-123.0696335,3.9,180,$$
Keefer & Hawks,Is That French,49.283317116058086,-123.10556957238876,4.7,17,No price available
Keefer & Hawks,VV Tapas Lounge,49.2811633,-123.0830466,4.6,14,No price available
Keefer & Hawks,Bar Corso,49.2707051,-123.0694651,4.4,20,No price available
Keefer & Hawks,Magari by Oca,49.27338,-123.06934522558733,5.0,3,No price available
Keefer & Hawks,The Belgard Kitchen,49.2843189,-123.0953933,4.0,224,$$
Keefer & Hawks,Pepino's,49.2787695,-123.0705849,4.1,166,$$$
Keefer & Hawks,Burdy,49.28201,-123.07843,5.0,5,No price available
Keefer & Hawks,Braised Eatery,49.28162,-123.10245,5.0,1,No price available
Keefer & Hawks,Fiorino,49.2784351,-123.0992476,4.1,56,$$
Keefer & Hawks,Alibi Room,49.284201944511,-123.1001915385,4.3,580,$$
Keefer & Hawks,Barbara,49.2804544,-123.0970391,4.4,26,No price available
Keefer & Hawks,Fat Mao,49.27881,-123.09893,3.9,256,$$
Keefer & Hawks,Tasty Torpedo,49.28149,-123.0921,4.2,9,$$
Keefer & Hawks,Bodega On Main,49.27548853708847,-123.09968391901442,3.8,233,$$
Keefer & Hawks,Manpuku Bento,49.2802491373977,-123.097699172795,4.5,43,No price available
Keefer & Hawks,Hanoi Pho Restaurant,49.2811151,-123.09522,4.0,65,$
Keefer & Hawks,Twisted Fork,49.283194,-123.104445,4.1,1147,$$
Keefer & Hawks,Brat Haus,49.2816365,-123.10751967556246,4.3,4,No price available
Keefer & Hawks,Chinatown BBQ,49.280294,-123.1015,4.4,347,$$
Keefer & Hawks,Santo Taco,49.28206408569893,-123.1076330355823,5.0,4,No price available
Keefer & Hawks,DD Mau Chinatown,49.2805314,-123.1009349,4.1,108,$$
Keefer & Hawks,Bao Bei Chinese Brasserie,49.2796095312486,-123.100574596039,3.9,444,$$$
Keefer & Hawks,Gastronomy Gastown,49.282192076905154,-123.1028121,4.5,11,No price available
Keefer & Hawks,Axum Restaurant,49.2814936637038,-123.07779582314,4.4,76,$$
Keefer & Hawks,Tokyo In April,49.2806813,-123.1073936,4.4,96,$$
Keefer & Hawks,Takenaka Uni Bar,49.283034,-123.1030239,4.4,21,No price available
Keefer & Hawks,Downlow Chicken Shack,49.2765067,-123.0696349,4.1,288,$$
Keefer & Hawks,Peking Dim Sum Plus,49.2810477,-123.0917785,5.0,1,No price available
Keefer & Hawks,Torafuku,49.27589499983855,-123.09961118220762,3.8,232,$$
Keefer & Hawks,Bali Thai,49.2802711224293,-123.106226601714,4.5,102,$
29th & Cambie,Seasons In the Park,49.2416705486198,-123.112535476685,4.0,569,$$$
29th & Cambie,Sula- Main Street,49.24797017503239,-123.10079066069838,4.4,162,$$
29th & Cambie,Johnny’s On Oak,49.25143,-123.12723,4.3,19,No price available
29th & Cambie,Alley 16,49.257017,-123.11474,4.4,9,No price available
29th & Cambie,Osteria Elio Volpe,49.25585356808485,-123.11575714498758,3.9,28,No price available
29th & Cambie,Published On Main,49.25283186017385,-123.10116032897228,4.3,162,No price available
29th & Cambie,Tonton Sushi,49.2497178,-123.115173,4.0,81,$$
29th & Cambie,Anh and Chi,49.2550314422938,-123.100882202153,4.0,728,$$$
29th & Cambie,MeeT on Main,49.2467145032391,-123.100830778711,4.1,509,$$
29th & Cambie,Oretachi Curry,49.24116,-123.10187,4.0,3,No price available
29th & Cambie,Autostrada,49.24173907817404,-123.1016538,3.8,109,$$$
29th & Cambie,Good Thief,49.25534,-123.10106,4.4,13,No price available
29th & Cambie,Landmark Hotpot House,49.2498660758194,-123.11556053834,3.9,126,$$$
29th & Cambie,District Eleven,49.2489934,-123.1012049,4.1,41,No price available
29th & Cambie,Potluck Hawker Eatery,49.254602,-123.1149019,3.5,100,No price available
29th & Cambie,Ramen Kounotori,49.249832,-123.100779,4.5,22,No price available
29th & Cambie,Mandarin Hong Kong Cafe,49.24863584054912,-123.12525091003072,3.3,57,$$
29th & Cambie,Chicken Box,49.2458826961659,-123.1014716,4.5,4,No price available
29th & Cambie,Lila Restaurant,49.249938294959655,-123.1013545,4.4,7,No price available
29th & Cambie,Burgoo Bistros,49.25765498958033,-123.100815,3.9,520,$$
29th & Cambie,The Locus,49.2485,-123.10147,3.9,272,$$
29th & Cambie,Suyo Modern Peruvian,49.2540292,-123.1010659958052,4.5,45,No price available
29th & Cambie,Hawkers Delight Deli,49.248375,-123.101287,3.9,369,$$
29th & Cambie,East is East,49.2452136,-123.1014916,3.9,525,$$$
29th & Cambie,Feast & Fallow,49.233715,-123.112521,4.2,13,No price available
29th & Cambie,Via Tevere Main Street,49.256294,-123.100928,4.8,4,No price available
29th & Cambie,The Fish Counter,49.25076,-123.10136,4.4,379,$$
29th & Cambie,Bon Cafe,49.2403413,-123.1016249,4.0,85,$
29th & Cambie,Ash Street Bistro,49.2337381,-123.1182868,4.5,12,$$
29th & Cambie,Viet House,49.2546156379752,-123.114992380142,3.8,78,$$
29th & Cambie,Sushi Mura,49.2578843,-123.10079837291288,5.0,3,No price available
29th & Cambie,Heritage Restaurant & Bar,49.247134,-123.100828,5.0,1,No price available
29th & Cambie,Cafe FortyOne,49.23376128781043,-123.12774714293884,4.6,26,$$
29th & Cambie,Baghven Uyghur Cuisine,49.25539018302986,-123.11532530933616,3.8,16,No price available
29th & Cambie,Rayhan,49.2572592,-123.1271051,3.9,22,No price available
29th & Cambie,Yugo Restaurant,49.24753,-123.10152,4.1,131,$$$
29th & Cambie,Sawasdee Thai Restaurant,49.24703,-123.1008,4.0,355,$$
29th & Cambie,Miso Taco,49.254361351864006,-123.1149068,3.5,11,No price available
29th & Cambie,Ivy’s Kitchen Vietnamese Restaurant,49.2434,-123.10095,4.1,19,$$
29th & Cambie,Osaka Sushi,49.248529409778,-123.125809548424,3.3,59,$$
29th & Cambie,Sushi Hil,49.2554661,-123.1011451,4.6,41,No price available
29th & Cambie,Mobile Viennoiserie,49.2415865,-123.1134796,4.3,4,No price available
29th & Cambie,Corner 29,49.24462915719018,-123.1009767,3.9,18,No price available
29th & Cambie,Van Tea Cafe,49.233265,-123.1013951,3.8,60,$$
29th & Cambie,Zakkushi Dining On Main,49.249124,-123.101552,3.8,243,$$
29th & Cambie,Shaughnessy Restaurant,49.2386894943567,-123.129515433868,2.8,124,$$
29th & Cambie,Pho Xe Lua 24,49.2554137,-123.1149178,3.8,119,$$
29th & Cambie,Bonjour Banh Mi,49.2348674,-123.1158155,4.7,33,No price available
29th & Cambie,Baja Racing,49.255263,-123.114767,3.6,7,No price available
29th & Cambie,Vij's Restaurant,49.25754,-123.11479,4.0,451,$$$
Victoria & 10th,B House,49.264473795087,-123.069533295929,4.3,33,No price available
Victoria & 10th,The Burrow,49.2597591,-123.0700099,3.9,524,$$
Victoria & 10th,Jamjar - Folk Lebanese Food,49.264412,-123.0695951,3.8,269,$$
Victoria & 10th,Kishimoto Japanese Kitchen,49.2665099,-123.06935,4.4,542,$$$
Victoria & 10th,Ay Chihuahua,49.25993245749081,-123.0700989,4.4,5,No price available
Victoria & 10th,Kokomo,49.25387279247421,-123.06817945092918,4.9,7,No price available
Victoria & 10th,Sopra Sotto,49.2711051,-123.0694651,4.0,156,$$
Victoria & 10th,Silom Thai Cuisine,49.24967701932989,-123.0763106,4.3,4,No price available
Victoria & 10th,Nonna's Cucina,49.2692,-123.06944,3.9,14,No price available
Victoria & 10th,Chancho Tortilleria,49.266008,-123.069397,3.8,13,No price available
Victoria & 10th,Cozen,49.2715238,-123.0697249,4.6,23,No price available
Victoria & 10th,Collective Goods Bistro & Grocer,49.2531205,-123.0678002,4.1,30,No price available
Victoria & 10th,Harambe Restaurant,49.265519,-123.069867,3.8,147,$$
Victoria & 10th,Yook Korean Grilled BBQ & Bistro,49.2629225,-123.0564851,3.8,99,$$
Victoria & 10th,Jamila's Afghan Cuisine,49.261545,-123.069526,4.1,7,No price available
Victoria & 10th,Social,49.26848,-123.06947,3.7,34,$$
Victoria & 10th,Bar Corso,49.2707051,-123.0694651,4.4,20,No price available
Victoria & 10th,Daddy's Kitchen,49.261521127712,-123.069602362812,3.9,68,$$
Victoria & 10th,Do Chay,49.25006,-123.0765,4.4,185,$$
Victoria & 10th,La Mezcaleria,49.2702237,-123.0694136,3.8,313,$$
Victoria & 10th,Kakai Sushi,49.262189,-123.0708252048616,4.7,3,No price available
Victoria & 10th,The Hanoi Corner,49.26654340150913,-123.069902,4.0,2,No price available
Victoria & 10th,Naruto Sushi,49.25997432766462,-123.07000585276124,3.6,118,$
Victoria & 10th,La Grotta Del Formaggio,49.2688848,-123.0697849,4.4,214,$
Victoria & 10th,Chongqing Restaurant,49.25932,-123.06945,3.3,157,$$
Victoria & 10th,Gojo Café,49.2589549,-123.069605,4.2,65,$$
Victoria & 10th,Kook Korean BBQ,49.26894,-123.04565,4.2,187,$$$
Victoria & 10th,Magari by Oca,49.27338,-123.06934522558733,5.0,3,No price available
Victoria & 10th,Sing Sing,49.2741085,-123.0698051,4.2,6,No price available
Victoria & 10th,Golden Seafood Restaurant,49.2626788329608,-123.056971619184,3.9,49,No price available
Victoria & 10th,Van 168 Coffee,49.25471,-123.08628,4.3,21,No price available
Victoria & 10th,Baby Dhal Roti Shop,49.26029225937164,-123.0700069132788,4.2,27,No price available
Victoria & 10th,Pax Romana,49.2699,-123.0693,3.5,2,No price available
Victoria & 10th,Carthage Café,49.2681986,-123.06983861457007,3.8,101,$$
Victoria & 10th,BT Cafe 大拇指餐廳,49.25423,-123.085177,3.9,103,$
Victoria & 10th,The Madras Diaries,49.253434,-123.082,4.5,2,No price available
Victoria & 10th,Fuku Ramen,49.26894,-123.04565,4.0,52,$$
Victoria & 10th,Indo Chinese Street Wok,49.268214,-123.069941,3.5,2,No price available
Victoria & 10th,Hon’s Wonton House,49.26257739188594,-123.070719278168,2.9,12,No price available
Victoria & 10th,Near & Dear,49.26655119575908,-123.069902,4.0,1,No price available
Victoria & 10th,Industry Apizza,49.26391,-123.069448,3.5,4,No price available
Victoria & 10th,Just Pizza,49.24812256718974,-123.0711453331364,4.5,15,No price available
Victoria & 10th,Tatchan Noodles,49.25167709999999,-123.0563942751927,4.6,7,No price available
Victoria & 10th,Kulinarya,49.2744901,-123.0693269,3.9,74,$$
Victoria & 10th,Pink Peppercorn Seafood House,49.2493583,-123.0739159,4.3,161,$$$
Victoria & 10th,Juno Provisions,49.26440881423837,-123.07001609355213,4.1,15,No price available
Victoria & 10th,Merci Beaucoup Cafe,49.2714944,-123.0694551,4.0,31,No price available
Victoria & 10th,La Pache Pizza,49.2662,-123.06935,3.9,30,No price available
Victoria & 10th,Got Pho,49.2617607,-123.0571289,3.9,54,$
Victoria & 10th,Cafe Algarve,49.2597049,-123.0700568,3.8,4,$
Commercial & Adanac,Pepino's,49.2787695,-123.0705849,4.1,166,$$$
Commercial & Adanac,Kin Kao Thai Kitchen,49.276516,-123.0696335,3.9,180,$$
Commercial & Adanac,Lunch Lady,49.27497,-123.06915,4.1,269,$$
Commercial & Adanac,Caffe La Tana,49.2788597356837,-123.070581380828,4.5,51,No price available
Commercial & Adanac,Sopra Sotto,49.2711051,-123.0694651,4.0,156,$$
Commercial & Adanac,Sing Sing,49.2741085,-123.0698051,4.2,6,No price available
Commercial & Adanac,Downlow Chicken Shack,49.2765067,-123.0696349,4.1,288,$$
Commercial & Adanac,Cozen,49.2715238,-123.0697249,4.6,23,No price available
Commercial & Adanac,Magari by Oca,49.27338,-123.06934522558733,5.0,3,No price available
Commercial & Adanac,Takenaka,49.2783093,-123.0755801,4.3,101,$$
Commercial & Adanac,Bar Corso,49.2707051,-123.0694651,4.4,20,No price available
Commercial & Adanac,Mogu Fried Chicken,49.2756074483614,-123.069326430559,4.7,32,No price available
Commercial & Adanac,B House,49.264473795087,-123.069533295929,4.3,33,No price available
Commercial & Adanac,Nonna's Cucina,49.280915,-123.060235,4.6,35,No price available
Commercial & Adanac,Via Tevere Pizzeria,49.27387530438791,-123.06553445802784,4.1,359,$$
Commercial & Adanac,Aleph Eatery,49.2849288,-123.065795,4.4,91,$$
Commercial & Adanac,Absinthe Bistro,49.27607,-123.0692457,4.6,149,$$$
Commercial & Adanac,Havana,49.273708,-123.069271,3.5,409,$$
Commercial & Adanac,Harbour Oyster + Bar,49.2718946138822,-123.069181591272,4.1,86,$$
Commercial & Adanac,Royal Palace Seafood,49.28144,-123.06023,4.5,20,$$
Commercial & Adanac,Yolks,49.281081,-123.072931,3.7,462,$$
Commercial & Adanac,Sula Indian Restaurant,49.2745279,-123.0693263,4.1,300,$$
Commercial & Adanac,Kulinarya,49.2744901,-123.0693269,3.9,74,$$
Commercial & Adanac,Thai Basil,49.27416,-123.06996,3.8,50,$
Commercial & Adanac,Nonna's Cucina,49.2692,-123.06944,3.9,14,No price available
Commercial & Adanac,Dundas Eat + Drink,49.285084,-123.062273,4.2,77,$$
Commercial & Adanac,Straight and Marrow,49.2848302,-123.0661495,4.4,37,No price available
Commercial & Adanac,Kozu Sushi Pizza,49.27827,-123.07566,4.3,21,No price available
Commercial & Adanac,Urban Tadka,49.27827,-123.07566,4.4,9,No price available
Commercial & Adanac,Jackalope's Neighbourhood Dive,49.2812849,-123.0586541,4.3,128,$$
Commercial & Adanac,La Mezcaleria,49.2702237,-123.0694136,3.8,313,$$
Commercial & Adanac,Enzo’s Rustico Romano,49.281012,-123.054904,4.7,3,No price available
Commercial & Adanac,Windjammer,49.2760774,-123.0695147,3.6,78,$
Commercial & Adanac,Yama Cafe,49.2813049,-123.0632877,4.4,103,$$
Commercial & Adanac,Bombay Kitchen and Bar,49.2753791,-123.06925001456972,4.1,68,No price available
Commercial & Adanac,Don Oso's,49.27283657548601,-123.06985180824996,3.6,17,No price available
Commercial & Adanac,Merci Beaucoup Cafe,49.2714944,-123.0694551,4.0,31,No price available
Commercial & Adanac,Madam Monti's Motivational Meals,49.2775137412649,-123.070693016052,0.0,0,No price available
Commercial & Adanac,Eternal Abundance,49.2755401,-123.0696449,4.0,126,$$
Commercial & Adanac,Tacofino Commissary,49.28131129836604,-123.0574981,3.8,328,$$
Commercial & Adanac,Antojos y Sabores,49.27831542816809,-123.0755744,4.9,8,No price available
Commercial & Adanac,Pho Khanh Express,49.28121,-123.082652,5.0,1,No price available
Commercial & Adanac,Franklin Food Lab,49.28209789579896,-123.0724623687172,5.0,2,No price available
Commercial & Adanac,The Red Wagon,49.28122323218941,-123.06112288953248,3.9,652,$$
Commercial & Adanac,Burdy,49.28201,-123.07843,5.0,5,No price available
Commercial & Adanac,Jamjar - Folk Lebanese Food,49.264412,-123.0695951,3.8,269,$$
Commercial & Adanac,Kishimoto Japanese Kitchen,49.2665099,-123.06935,4.4,542,$$$
Commercial & Adanac,La Grotta Del Formaggio,49.2688848,-123.0697849,4.4,214,$
Commercial & Adanac,Axum Restaurant,49.2814936637038,-123.07779582314,4.4,76,$$
Commercial & Adanac,Coho Coffee,49.278730145549,-123.075668076976,4.7,3,No price available
Columbia & 14th,The Farmhouse,49.26185879464837,-123.09710762514682,4.2,30,No price available
Columbia & 14th,Alley 16,49.257017,-123.11474,4.4,9,No price available
Columbia & 14th,Osteria Elio Volpe,49.25585356808485,-123.11575714498758,3.9,28,No price available
Columbia & 14th,Saku,49.2631006,-123.11667523250104,4.3,269,$$
Columbia & 14th,The Greek By Anatoli - Broadway,49.26283913055831,-123.11245392872092,4.4,12,No price available
Columbia & 14th,Maizal RMF,49.2600097,-123.1012988,4.3,156,$$
Columbia & 14th,Burgoo Bistros,49.25765498958033,-123.100815,3.9,520,$$
Columbia & 14th,Anh and Chi,49.2550314422938,-123.100882202153,4.0,728,$$$
Columbia & 14th,Published On Main,49.25283186017385,-123.10116032897228,4.3,162,No price available
Columbia & 14th,Fable Diner,49.2630749,-123.1019822,3.9,350,$$
Columbia & 14th,Kin Kao Song,49.2629749,-123.0986667,4.4,42,No price available
Columbia & 14th,Good Thief,49.25534,-123.10106,4.4,13,No price available
Columbia & 14th,Xin Chào,49.2626123961945,-123.11515357347383,4.3,8,No price available
Columbia & 14th,ChiuChow Seafood Restaurant,49.26099857408367,-123.1164952,3.8,24,No price available
Columbia & 14th,iDen & Quan Ju De Beijing Duck House,49.26021,-123.1148451,3.5,162,No price available
Columbia & 14th,Potluck Hawker Eatery,49.254602,-123.1149019,3.5,100,No price available
Columbia & 14th,Sing Sing,49.2607122038635,-123.100685477257,3.8,138,$$
Columbia & 14th,Sushi Mura,49.2578843,-123.10079837291288,5.0,3,No price available
Columbia & 14th,Vij's Restaurant,49.25754,-123.11479,4.0,451,$$$
Columbia & 14th,Seaport City Seafood Restaurant,49.263921119674905,-123.115152,4.2,73,$$$
Columbia & 14th,La Taqueria Pinche Taco Shop,49.263617,-123.112593,4.2,706,$$
Columbia & 14th,Uma Sushi,49.2638048,-123.1137294,4.3,126,$$$
Columbia & 14th,El Gato Gab Gab,49.261519745912125,-123.10071881305706,5.0,2,No price available
Columbia & 14th,Kaori Izakaya,49.2579727,-123.1013667,3.9,41,No price available
Columbia & 14th,Sula- Main Street,49.24797017503239,-123.10079066069838,4.4,162,$$
Columbia & 14th,Hokkaido Ramen Santouka,49.263127,-123.1168917,4.2,241,$$
Columbia & 14th,The Cascade Room,49.2617,-123.10062,3.8,247,$$
Columbia & 14th,Suyo Modern Peruvian,49.2540292,-123.1010659958052,4.5,45,No price available
Columbia & 14th,Via Tevere Main Street,49.256294,-123.100928,4.8,4,No price available
Columbia & 14th,Viet House,49.2546156379752,-123.114992380142,3.8,78,$$
Columbia & 14th,Sprezzatura,49.2613547,-123.0978287,4.0,71,No price available
Columbia & 14th,Tops Chef Persian Restaurant,49.260953,-123.116426,5.0,2,No price available
Columbia & 14th,Baghven Uyghur Cuisine,49.25539018302986,-123.11532530933616,3.8,16,No price available
Columbia & 14th,A.Bento,49.263164,-123.118857,3.9,33,$$
Columbia & 14th,Carp,49.262354,-123.0958273,4.4,90,$$
Columbia & 14th,Dong Tai Xiang Shanghai Dim Sum,49.2561684,-123.1148886,3.1,56,$$
Columbia & 14th,Johnny’s On Oak,49.25143,-123.12723,4.3,19,No price available
Columbia & 14th,El Camino's,49.2561154,-123.1010503,3.4,220,$$
Columbia & 14th,Baja Racing,49.255263,-123.114767,3.6,7,No price available
Columbia & 14th,Casa Molina,49.2653818849428,-123.10693791840268,4.4,7,No price available
Columbia & 14th,Blaze Gourmet Burgers,49.266709,-123.103814,4.5,38,$$
Columbia & 14th,Passion8 Dessert Cafe,49.258435242883,-123.11499774456,4.1,219,$$
Columbia & 14th,Yume Dining,49.267153,-123.113141,4.5,15,No price available
Columbia & 14th,Afuri Ramen + Dumpling,49.25994,-123.10151,3.7,32,No price available
Columbia & 14th,ONIGIRI YA,49.26339,-123.11652,4.5,2,No price available
Columbia & 14th,Pho Xe Lua 24,49.2554137,-123.1149178,3.8,119,$$
Columbia & 14th,Sushi Hil,49.2554661,-123.1011451,4.6,41,No price available
Columbia & 14th,Italia Bella Bar & Grill,49.2632473,-123.1061808,4.1,46,$$
Columbia & 14th,Marulilu Cafe,49.26338,-123.11415,4.0,296,$$
Columbia & 14th,Toshi Sushi,49.256699,-123.101936,4.3,466,$$
Dunsmuir & Richards,Miku,49.28691298612272,-123.11304877258942,4.4,2428,$$$
Dunsmuir & Richards,Mount Everest Kitchen & Grill,49.28343057225757,-123.1142148824853,4.6,92,$$
Dunsmuir & Richards,Alouette Bistro,49.2853,-123.11829,4.3,104,No price available
Dunsmuir & Richards,Kokoro Tokyo Mazesoba,49.2833927,-123.115078,4.1,497,$$
Dunsmuir & Richards,Fanny Bay Oyster Bar & Shellfish Market,49.2787525,-123.1138689,4.4,902,$$$
Dunsmuir & Richards,The Flying Pig,49.27501,-123.122,4.0,1394,$$
Dunsmuir & Richards,Chambar,49.2801460007961,-123.109925328073,4.2,1630,$$
Dunsmuir & Richards,The Magnet,49.28242131064444,-123.11118325952978,4.7,29,No price available
Dunsmuir & Richards,Kosoo,49.28494,-123.12592,4.3,135,$$
Dunsmuir & Richards,Tendon Kohaku,49.28107123873706,-123.12179426645872,4.3,174,$$
Dunsmuir & Richards,Moose's Down Under,49.285638,-123.11634,3.9,167,$$
Dunsmuir & Richards,Nuba in Gastown,49.2827625062516,-123.109646101134,4.0,818,$$$
Dunsmuir & Richards,Browns Socialhouse QE Theatre,49.279919,-123.112788,4.3,69,$$
Dunsmuir & Richards,Riley's Fish & Steak,49.287641996861865,-123.1151089,4.1,107,No price available
Dunsmuir & Richards,Sooda Korean BBQ,49.282678,-123.106049,4.6,45,No price available
Dunsmuir & Richards,Tokyo In April,49.2806813,-123.1073936,4.4,96,$$
Dunsmuir & Richards,Twisted Fork,49.283194,-123.104445,4.1,1147,$$
Dunsmuir & Richards,La Taqueria Pinche Taco Shop,49.282912,-123.110593,4.3,547,$$
Dunsmuir & Richards,Stock and Supply,49.28416,-123.1127,4.1,33,No price available
Dunsmuir & Richards,Medina Cafe,49.2804429972571,-123.117036269849,4.2,2741,$$
Dunsmuir & Richards,Nightingale,49.2874110331456,-123.117770967577,4.1,566,$$$
Dunsmuir & Richards,Black Frog Eatery,49.284598,-123.108687,3.8,226,$$
Dunsmuir & Richards,Cactus Club Cafe,49.28554081466174,-123.11881637137162,4.1,529,$$
Dunsmuir & Richards,Okeya Kyujiro,49.27581579131156,-123.1197521,4.9,24,No price available
Dunsmuir & Richards,Lupo,49.278222058049096,-123.11735347768747,4.3,475,$$$
Dunsmuir & Richards,Brass Fish Tavern,49.2873401,-123.1169064,4.0,29,No price available
Dunsmuir & Richards,Zaatar W Zeit,49.2844377,-123.1154382,4.2,81,$$
Dunsmuir & Richards,Caveman Cafe,49.280802324947445,-123.10703500282293,4.4,289,$$
Dunsmuir & Richards,Cactus Club Cafe,49.28963138752227,-123.11817709999995,4.2,959,$$
Dunsmuir & Richards,JOEY Burrard,49.28259066168153,-123.12317650349448,4.1,634,$$
Dunsmuir & Richards,Tutto,49.2784091,-123.1187139,4.2,70,$$$
Dunsmuir & Richards,Happy Noodle House,49.27664,-123.12578,4.6,166,$$
Dunsmuir & Richards,Fable Diner and Bar,49.28081479999999,-123.1171994,3.8,23,No price available
Dunsmuir & Richards,Jam Cafe on Beatty,49.2802586,-123.1096376,4.4,1490,$$
Dunsmuir & Richards,Pourhouse Restaurant,49.2841134475502,-123.10842879595,4.0,590,$$
Dunsmuir & Richards,District Bar & Restaurant,49.2778742,-123.1141061,3.8,99,$$
Dunsmuir & Richards,Fat Mao Noodles,49.27982129999999,-123.1267997,4.4,86,$$
Dunsmuir & Richards,Big Way Hot Pot,49.281753,-123.120701,4.0,26,No price available
Dunsmuir & Richards,Gotham Steakhouse & Bar,49.28290359590047,-123.115883832301,4.1,457,$$$$
Dunsmuir & Richards,Kozak Ukrainian Restaurant,49.2826548747948,-123.1046559827506,4.5,77,$$
Dunsmuir & Richards,ARC Restaurant,49.2872868,-123.1137298,4.0,192,$$$
Dunsmuir & Richards,Dingding Restaurant,49.28205874884996,-123.1165684,4.0,6,No price available
Dunsmuir & Richards,One Under,49.2846904,-123.1145086,4.2,42,$$
Dunsmuir & Richards,Acquafarina,49.28119252835717,-123.11539859159646,4.0,33,No price available
Dunsmuir & Richards,Marugame Udon,49.2801931,-123.11028743227573,3.9,61,$$
Dunsmuir & Richards,Is That French,49.283317116058086,-123.10556957238876,4.7,17,No price available
Dunsmuir & Richards,TAKO,49.278816,-123.1078822,4.0,230,$
Dunsmuir & Richards,Ignite Pizzeria,49.27724,-123.11858,4.6,36,No price available
Dunsmuir & Richards,Zefferelli's,49.28504,-123.1261,4.2,542,$$
Dunsmuir & Richards,The Poke Guy,49.2837389,-123.1120629,4.4,214,$$
Campbell & Hastings,Pho Khanh Express,49.28121,-123.082652,5.0,1,No price available
Campbell & Hastings,S2 Cafe House,49.2807503,-123.0853195,3.8,11,$
Campbell & Hastings,The Garden Strathcona,49.28076,-123.08563,4.7,42,No price available
Campbell & Hastings,Pho Jade,49.2812123,-123.0826289,5.0,1,No price available
Campbell & Hastings,Phnom Penh,49.278431,-123.098205,4.2,1817,$$
Campbell & Hastings,Ask For Luigi,49.2844485,-123.0976786,4.1,552,$$
Campbell & Hastings,Caffe La Tana,49.2788597356837,-123.070581380828,4.5,51,No price available
Campbell & Hastings,Lunch Lady,49.27497,-123.06915,4.1,269,$$
Campbell & Hastings,Takenaka,49.2783093,-123.0755801,4.3,101,$$
Campbell & Hastings,Sopra Sotto,49.2711051,-123.0694651,4.0,156,$$
Campbell & Hastings,Burdy,49.28201,-123.07843,5.0,5,No price available
Campbell & Hastings,VV Tapas Lounge,49.2811633,-123.0830466,4.6,14,No price available
Campbell & Hastings,Dosanko,49.28278,-123.09194,3.9,111,$$
Campbell & Hastings,Pepino's,49.2787695,-123.0705849,4.1,166,$$$
Campbell & Hastings,Cozen,49.2715238,-123.0697249,4.6,23,No price available
